Date, Open, High, Low, Close, Volume
12-Jun-07,69100.00,71300.00,69100.00,69500.00,106030
11-Jun-07,69600.00,71200.00,68000.00,70000.00,141940
8-Jun-07,68700.00,70000.00,68500.00,69500.00,112010
7-Jun-07,69900.00,71300.00,69600.00,70000.00,204700
5-Jun-07,69500.00,71900.00,69300.00,69500.00,86420
4-Jun-07,73100.00,73800.00,69500.00,71200.00,346280
1-Jun-07,77900.00,77900.00,73600.00,74300.00,112760
31-May-07,74800.00,78000.00,74300.00,78000.00,116870
30-May-07,77300.00,77700.00,70900.00,75000.00,270150
29-May-07,73300.00,80000.00,72700.00,75000.00,155480
28-May-07,67600.00,71200.00,67600.00,70700.00,105740
25-May-07,65100.00,67100.00,64600.00,66800.00,228910
23-May-07,66800.00,67900.00,64300.00,65200.00,210440
22-May-07,69200.00,69900.00,66600.00,67900.00,132400
21-May-07,68200.00,70600.00,68200.00,70000.00,54450
18-May-07,68500.00,69900.00,68400.00,69100.00,57930
17-May-07,70000.00,71000.00,67600.00,69000.00,142510
16-May-07,68600.00,68600.00,66800.00,68600.00,353010
15-May-07,65600.00,67500.00,65500.00,67300.00,332830
14-May-07,67200.00,67200.00,65900.00,66600.00,241590
11-May-07,65000.00,67000.00,64800.00,66200.00,151660
10-May-07,66000.00,68200.00,65500.00,65500.00,99530
9-May-07,65900.00,65900.00,64000.00,65400.00,100060
8-May-07,65300.00,66200.00,64000.00,65000.00,86170
7-May-07,62400.00,65100.00,62400.00,64900.00,119690
4-May-07,60800.00,62000.00,60500.00,62000.00,82600
3-May-07,60600.00,60800.00,60000.00,60700.00,135120
2-May-07,60400.00,60800.00,60200.00,60600.00,66120
30-Apr-07,59800.00,61400.00,59500.00,60200.00,195880
27-Apr-07,59800.00,59800.00,58700.00,59300.00,74090
26-Apr-07,59000.00,59300.00,58900.00,59100.00,63120
25-Apr-07,60600.00,60600.00,58600.00,59000.00,78940
24-Apr-07,59700.00,60500.00,58800.00,60300.00,67220
23-Apr-07,58000.00,60000.00,57700.00,58700.00,111040
20-Apr-07,55900.00,57900.00,55900.00,57900.00,66840
19-Apr-07,56900.00,56900.00,55600.00,56400.00,56280
18-Apr-07,56400.00,57200.00,55500.00,56900.00,103300
17-Apr-07,53700.00,56700.00,53700.00,55500.00,190420
16-Apr-07,53200.00,54200.00,52700.00,54000.00,97210
13-Apr-07,53000.00,53600.00,53000.00,53200.00,82650
12-Apr-07,52500.00,54000.00,52300.00,53100.00,266220
11-Apr-07,52800.00,52800.00,51700.00,52500.00,121860
10-Apr-07,51600.00,52000.00,51400.00,51900.00,165760
9-Apr-07,51500.00,52000.00,51300.00,51400.00,69210
6-Apr-07,51500.00,51700.00,51200.00,51500.00,79030
5-Apr-07,51600.00,51900.00,51500.00,51500.00,51110
4-Apr-07,51700.00,51800.00,51200.00,51500.00,121970
3-Apr-07,51400.00,51700.00,51200.00,51200.00,108170
2-Apr-07,51800.00,52100.00,51600.00,51700.00,58050
30-Mar-07,51800.00,51800.00,50600.00,51800.00,151810
29-Mar-07,51900.00,52000.00,50700.00,51800.00,205430
28-Mar-07,53700.00,54000.00,51900.00,51900.00,83520
27-Mar-07,53000.00,54300.00,53000.00,54000.00,94830
26-Mar-07,52400.00,53100.00,52200.00,52800.00,66860
23-Mar-07,52300.00,52600.00,52200.00,52300.00,47910
22-Mar-07,51700.00,52900.00,51700.00,52300.00,69490
21-Mar-07,53000.00,53100.00,52100.00,52200.00,60710
20-Mar-07,54100.00,54100.00,53100.00,53400.00,42830
19-Mar-07,52500.00,54300.00,52500.00,54300.00,95180
16-Mar-07,52600.00,53000.00,51800.00,52900.00,99660
15-Mar-07,52500.00,53500.00,52500.00,52700.00,43670
14-Mar-07,53500.00,54000.00,52200.00,52200.00,155580
13-Mar-07,54400.00,54400.00,53600.00,54000.00,60050
12-Mar-07,54500.00,54600.00,54300.00,54400.00,44440
9-Mar-07,54500.00,54800.00,54100.00,54800.00,126900
8-Mar-07,54400.00,54600.00,54000.00,54500.00,79390
7-Mar-07,53500.00,54500.00,53400.00,53900.00,114330
6-Mar-07,53100.00,53900.00,52300.00,53900.00,201820
5-Mar-07,54300.00,54500.00,53200.00,53200.00,92830
2-Mar-07,55100.00,56100.00,54600.00,55000.00,91900
28-Feb-07,54000.00,55400.00,53900.00,55400.00,82970
27-Feb-07,55100.00,55600.00,55000.00,55400.00,51580
26-Feb-07,54800.00,55700.00,54800.00,55400.00,39000
23-Feb-07,56300.00,57200.00,55000.00,55300.00,95920
22-Feb-07,56400.00,56900.00,55100.00,56900.00,117260
21-Feb-07,57300.00,57500.00,56800.00,56900.00,85860
20-Feb-07,57000.00,57800.00,57000.00,57800.00,36770
16-Feb-07,57700.00,57700.00,56500.00,57600.00,31690
15-Feb-07,57100.00,57700.00,56500.00,57700.00,70140
14-Feb-07,56500.00,56900.00,56200.00,56600.00,57400
13-Feb-07,55500.00,56000.00,55400.00,55600.00,177160
12-Feb-07,55900.00,55900.00,54600.00,55800.00,29250
9-Feb-07,55400.00,55900.00,54900.00,55800.00,24170
8-Feb-07,54300.00,55000.00,54300.00,55000.00,31720
7-Feb-07,53100.00,54800.00,53100.00,54300.00,66600
6-Feb-07,55200.00,55500.00,53200.00,53700.00,262020
5-Feb-07,54800.00,55700.00,54800.00,55200.00,115420
2-Feb-07,55200.00,55600.00,54300.00,55200.00,277910
1-Feb-07,56200.00,56500.00,55000.00,55500.00,103970
31-Jan-07,56100.00,56200.00,55400.00,56200.00,36160
30-Jan-07,55200.00,56000.00,55100.00,56000.00,75410
29-Jan-07,56200.00,56200.00,55100.00,56000.00,55040
26-Jan-07,56200.00,56300.00,56100.00,56200.00,67270
25-Jan-07,55900.00,56200.00,55400.00,56200.00,92360
24-Jan-07,55700.00,55900.00,54800.00,55900.00,78510
23-Jan-07,55300.00,55600.00,55000.00,55400.00,116120
22-Jan-07,55000.00,55400.00,54700.00,55000.00,43080
19-Jan-07,54500.00,55100.00,54500.00,55000.00,24220
18-Jan-07,54500.00,55500.00,54500.00,55500.00,69840
17-Jan-07,54300.00,55500.00,54300.00,55500.00,93150
16-Jan-07,54800.00,55200.00,54500.00,54800.00,38570
15-Jan-07,54100.00,55200.00,54100.00,55200.00,52630
12-Jan-07,53600.00,55200.00,53600.00,55000.00,65740
11-Jan-07,52900.00,54400.00,52900.00,54400.00,58080
10-Jan-07,53300.00,54000.00,51600.00,52900.00,90080
9-Jan-07,53500.00,55200.00,53000.00,53400.00,59780
8-Jan-07,52700.00,53800.00,52500.00,53400.00,32290
5-Jan-07,52700.00,52700.00,51300.00,52500.00,91810
4-Jan-07,55400.00,55400.00,52400.00,52500.00,133570
3-Jan-07,56500.00,57000.00,53800.00,53800.00,73850
2-Jan-07,57400.00,57500.00,56100.00,56300.00,38010
28-Dec-06,56300.00,58000.00,55500.00,58000.00,109350
27-Dec-06,56900.00,57000.00,55900.00,56300.00,15680
26-Dec-06,55400.00,56600.00,55400.00,56300.00,26690
22-Dec-06,55300.00,56500.00,54600.00,56500.00,45550
21-Dec-06,56400.00,56400.00,54500.00,55700.00,55280
20-Dec-06,53700.00,55300.00,53500.00,55300.00,131200
19-Dec-06,53500.00,54400.00,53300.00,53700.00,73420
18-Dec-06,53100.00,54200.00,53100.00,53700.00,108760
15-Dec-06,54500.00,54900.00,53500.00,53700.00,90340
14-Dec-06,55200.00,55900.00,53900.00,54700.00,84140
13-Dec-06,56700.00,56700.00,55200.00,55900.00,49700
12-Dec-06,56500.00,57000.00,55300.00,55300.00,71030
11-Dec-06,54200.00,57000.00,54100.00,55500.00,42340
8-Dec-06,56700.00,56700.00,53300.00,53800.00,34120
7-Dec-06,55000.00,57000.00,54100.00,54700.00,162290
6-Dec-06,54100.00,57000.00,54000.00,56900.00,173580
5-Dec-06,51900.00,55100.00,51500.00,54000.00,194650
4-Dec-06,50900.00,51900.00,50900.00,51500.00,137520
1-Dec-06,50300.00,52000.00,50300.00,50500.00,61730
30-Nov-06,50500.00,51500.00,50000.00,50500.00,57140
29-Nov-06,50400.00,51100.00,50400.00,50400.00,66270
28-Nov-06,50800.00,51400.00,50400.00,50800.00,94300
27-Nov-06,51300.00,51800.00,50500.00,51700.00,87450
24-Nov-06,50500.00,51700.00,49750.00,51700.00,49460
23-Nov-06,50000.00,52300.00,49100.00,50500.00,187130
22-Nov-06,50800.00,51100.00,50400.00,50400.00,31140
21-Nov-06,50700.00,51100.00,49750.00,50800.00,22660
20-Nov-06,49900.00,50000.00,49650.00,50000.00,110620
17-Nov-06,50800.00,50800.00,49500.00,49900.00,49820
16-Nov-06,50500.00,50700.00,50100.00,50600.00,35380
15-Nov-06,50500.00,50900.00,49900.00,50900.00,83120
14-Nov-06,51000.00,51400.00,50600.00,50900.00,48880
13-Nov-06,51200.00,51200.00,50500.00,51200.00,18930
10-Nov-06,52300.00,52300.00,50200.00,51500.00,63440
9-Nov-06,51000.00,51700.00,50800.00,51500.00,58950
8-Nov-06,51800.00,51800.00,49700.00,51000.00,68120
7-Nov-06,50500.00,51800.00,50500.00,51500.00,143050
6-Nov-06,50900.00,50900.00,50300.00,50500.00,90270
3-Nov-06,51000.00,51000.00,49700.00,50500.00,236190
2-Nov-06,49550.00,50700.00,49550.00,50000.00,89430
1-Nov-06,49500.00,49800.00,49350.00,49550.00,119110
31-Oct-06,48350.00,49600.00,48000.00,48800.00,114350
30-Oct-06,48100.00,48300.00,48000.00,48100.00,64490
27-Oct-06,48000.00,48350.00,47400.00,48100.00,27870
26-Oct-06,47350.00,48300.00,47350.00,47900.00,133270
25-Oct-06,47300.00,47700.00,47200.00,47350.00,38430
24-Oct-06,46700.00,47750.00,46700.00,47750.00,104870
23-Oct-06,47000.00,47000.00,46450.00,46800.00,105580
20-Oct-06,47450.00,47450.00,46600.00,46900.00,57330
19-Oct-06,47000.00,47800.00,46350.00,47000.00,142380
18-Oct-06,46300.00,46650.00,45900.00,46650.00,42130
17-Oct-06,46750.00,47150.00,46050.00,46650.00,75250
16-Oct-06,46550.00,46650.00,45700.00,46650.00,59220
13-Oct-06,46450.00,46600.00,45800.00,46600.00,63680
12-Oct-06,46000.00,46450.00,45750.00,46400.00,167750
11-Oct-06,45900.00,46000.00,45400.00,46000.00,44830
10-Oct-06,45000.00,46000.00,44700.00,46000.00,158080
9-Oct-06,45350.00,45700.00,43350.00,45550.00,118340
4-Oct-06,44750.00,46000.00,44000.00,45550.00,128510
2-Oct-06,44000.00,44950.00,43800.00,44950.00,80910
29-Sep-06,43350.00,44750.00,43100.00,44000.00,112290
28-Sep-06,43800.00,43800.00,43100.00,43300.00,115970
27-Sep-06,44400.00,44400.00,43150.00,43800.00,119530
26-Sep-06,43200.00,43550.00,42900.00,43150.00,68480
25-Sep-06,43450.00,43700.00,42600.00,43000.00,54150
22-Sep-06,42900.00,44350.00,42900.00,43750.00,193890
21-Sep-06,42750.00,43150.00,42600.00,42900.00,100160
20-Sep-06,43400.00,43400.00,42450.00,43000.00,110850
19-Sep-06,42100.00,43350.00,42100.00,43300.00,318930
18-Sep-06,41500.00,42100.00,41400.00,42000.00,181130
15-Sep-06,40050.00,42100.00,40050.00,41500.00,217690
14-Sep-06,39750.00,40100.00,39500.00,40000.00,113670
13-Sep-06,39750.00,39850.00,39000.00,39800.00,104660
12-Sep-06,39550.00,39600.00,38750.00,38950.00,204040
11-Sep-06,40200.00,40200.00,39800.00,39800.00,104210
8-Sep-06,40000.00,40300.00,39950.00,40250.00,67430
7-Sep-06,40200.00,40400.00,39900.00,40150.00,109490
6-Sep-06,40650.00,40700.00,40400.00,40500.00,97570
5-Sep-06,41100.00,41350.00,40550.00,40900.00,52790
4-Sep-06,41600.00,41600.00,40800.00,41100.00,71640
1-Sep-06,41500.00,41600.00,41250.00,41350.00,57970
31-Aug-06,41650.00,41800.00,41100.00,41800.00,110470
30-Aug-06,41050.00,41700.00,41050.00,41650.00,83800
29-Aug-06,41500.00,41550.00,41150.00,41400.00,65690
28-Aug-06,41450.00,41600.00,41000.00,41600.00,70440
25-Aug-06,41500.00,41550.00,40750.00,41550.00,95380
24-Aug-06,41150.00,41500.00,41000.00,41200.00,72210
23-Aug-06,40700.00,41800.00,40550.00,41450.00,63320
22-Aug-06,40400.00,41500.00,40150.00,40900.00,113850
21-Aug-06,40500.00,40650.00,40100.00,40400.00,64820
18-Aug-06,40900.00,41500.00,40550.00,40550.00,113150
17-Aug-06,41100.00,41550.00,40500.00,41450.00,141300
16-Aug-06,41800.00,41850.00,41550.00,41550.00,65820
14-Aug-06,41900.00,41900.00,41400.00,41800.00,46090
11-Aug-06,41900.00,42000.00,41200.00,41850.00,45420
10-Aug-06,41550.00,41900.00,41250.00,41900.00,50330
9-Aug-06,40500.00,41850.00,40500.00,41850.00,26450
8-Aug-06,40550.00,41500.00,40550.00,41500.00,71830
7-Aug-06,41000.00,41200.00,40700.00,40950.00,43430
4-Aug-06,40450.00,41100.00,40350.00,41100.00,53190
3-Aug-06,40800.00,40800.00,39500.00,40450.00,67990
2-Aug-06,40200.00,40300.00,39900.00,40200.00,67360
1-Aug-06,40100.00,40100.00,39800.00,40100.00,70600
31-Jul-06,40050.00,40250.00,39800.00,40100.00,97450
28-Jul-06,39950.00,40000.00,39450.00,40000.00,107030
27-Jul-06,39950.00,40300.00,39800.00,39950.00,199920
26-Jul-06,40000.00,40300.00,39500.00,39500.00,356250
25-Jul-06,41450.00,41450.00,39800.00,40000.00,171140
24-Jul-06,39400.00,40050.00,39400.00,40050.00,82850
21-Jul-06,40200.00,40700.00,39350.00,39400.00,110920
20-Jul-06,40750.00,40900.00,40000.00,40800.00,123600
19-Jul-06,40150.00,41000.00,40150.00,40500.00,119190
18-Jul-06,43000.00,43000.00,40500.00,40500.00,183220
14-Jul-06,42700.00,45850.00,41650.00,43050.00,99550
13-Jul-06,43800.00,44400.00,42150.00,43000.00,180080
12-Jul-06,44800.00,45100.00,43250.00,44500.00,189060
11-Jul-06,45350.00,45700.00,44800.00,45500.00,191150
10-Jul-06,44600.00,45850.00,44600.00,45750.00,139550
7-Jul-06,45050.00,45900.00,44400.00,45800.00,294320
6-Jul-06,44000.00,44800.00,43650.00,44400.00,227730
5-Jul-06,42700.00,44000.00,42700.00,44000.00,137910
4-Jul-06,41550.00,44300.00,41550.00,44000.00,277190
3-Jul-06,41300.00,41700.00,39900.00,41450.00,207400
30-Jun-06,39600.00,40950.00,39000.00,40950.00,472230
29-Jun-06,38000.00,40500.00,37500.00,38500.00,895100
